,distance,mean,sd
0,0.0,1.0,0.0
1,11.762544250763314,0.6470205136962602,0.030542336348435294
2,23.52508850152663,0.4981928820271701,0.011534654722848647
3,35.287632752289944,0.40220279154425603,0.021279103498762705
4,47.05017700305326,0.3885512186663722,0.0425119309966635
5,58.81272125381657,0.41538972410675457,0.036518698865260206
6,70.57526550457989,0.46757872009843576,0.016946835942785864
7,82.3378097553432,0.39520486663558413,0.018532546920481053
8,94.10035400610651,0.27928118822695547,0.014821173131001262
9,105.86289825686983,0.22313503358094447,0.002059396301913864
10,117.62544250763314,0.19798830426783268,0.003545111092065265
11,129.38798675839647,0.17885478619002262,0.012675162825165046
12,141.15053100915978,0.17432076525668286,0.01743489940656108
13,152.9130752599231,0.16216412466528238,0.015154425277095184
14,164.6756195106864,0.160209939644861,0.013891547119696486
15,176.43816376144972,0.1563875363214835,0.01956090170951021
16,188.20070801221303,0.1475561650596011,0.022506758082021946
17,199.96325226297634,0.16127317300921834,0.010541477165392527
18,211.72579651373965,0.14811303322778743,0.03458302563230531
19,223.48834076450296,,
