,distance,mean,sd
0,0.0,0.9671243073957881,0.028759328213906872
1,5.614232334716374,0.974627768211042,0.04394599455988936
2,11.228464669432748,0.8860481844080267,0.0348312909036734
3,16.842697004149123,0.8231484754975447,0.041027949609215617
4,22.456929338865496,0.7374539403309327,0.04463578365801332
5,28.07116167358187,0.6373222294420902,0.028478457835541208
6,33.685394008298246,0.5556611597415291,0.03489567570636836
7,39.299626343014616,0.5044567290173914,0.03891829705009319
8,44.91385867773099,0.4320328447183981,0.026092086721482364
9,50.52809101244737,0.39427595023768286,0.0406277201901868
10,56.14232334716374,0.344102915970856,0.027211286597559572
11,61.756555681880116,0.3094130710903728,0.04711336142872646
12,67.37078801659649,0.2692493031551262,0.048439108959972915
13,72.98502035131287,0.2583964321954518,0.029061924793968595
14,78.59925268602923,0.26946672933896626,0.06607283984162311
15,84.21348502074561,0.20682525269956054,0.08959602992171016
16,89.82771735546198,0.18623957405296782,0.04733000559491931
17,95.44194969017836,0.20359181111490793,0.07053703384928296
18,101.05618202489474,0.28856425662621993,0.06475504796213907
19,106.67041435961112,,
