,cell_id,distance,channel_1,channel_2,channel_3,channel_4
0,1,5.313132290339923,441.6406451612903,435.7303225806452,155.31290322580645,282.37032258064517
1,2,6.132264615273134,425.4887488748875,402.91089108910893,138.85148514851485,292.44644464446446
2,3,8.352726923572869,572.0837078651685,564.6926966292135,171.02303370786518,345.29213483146066
3,4,6.536011874453464,322.4614243323442,277.14020771513356,121.40801186943621,238.23887240356083
4,5,5.468224131980013,394.27912932138287,428.9167733674776,129.9346991037132,335.3137003841229
5,6,9.178122974934446,597.2543192812716,431.62750518313754,162.84934346924672,286.713199723566
6,7,10.922074723346965,583.4098508811568,490.8996836873023,160.1351107094442,361.5634884771803
7,8,6.581411539514286,402.0916530278232,363.1366612111293,147.67921440261867,347.43371522094924
8,9,5.769950178156945,590.7455716586152,546.8429951690821,138.7866344605475,213.95893719806764
9,10,8.733401875399377,676.899217671422,559.8743672342384,152.91762540266913,279.95260009203867
10,11,18.372702333992997,526.9938612645796,478.76611418047884,172.9705340699816,413.6746470227133
11,12,13.600750185571721,701.1430530164533,461.382084095064,158.53793418647166,296.95155393053017
12,13,17.15477640338459,813.0916666666667,498.40075757575755,177.52575757575758,291.2651515151515
13,14,8.894058575661132,719.5197537198563,585.767060030785,171.79527963057978,316.7665469471524
14,15,13.41884667450913,637.6484069312465,480.46282839575184,183.76579094466183,373.99832308552266
15,16,14.144390577288272,678.4123595505617,553.8584269662921,150.44831460674158,363.3741573033708
16,17,7.56107074236898,479.3801691729323,519.2622180451128,159.7800751879699,422.3228383458647
17,18,4.44545047409328,574.8534031413612,225.80366492146598,131.43193717277487,252.60732984293193
18,19,7.02580555019976,804.9795918367347,626.7137341423056,177.6343077771649,281.6872586872587
19,20,6.972778975146362,582.4511691884456,511.31361760660246,150.68844566712517,361.9346629986245
20,21,12.338934092846896,645.8271929824562,389.70877192982454,155.24561403508773,371.4859649122807
21,22,23.85535581488256,880.1905896366885,513.7004169148303,160.3013698630137,330.1203097081596
22,23,9.444448270646973,660.6126943005181,485.3115284974093,157.43264248704662,381.3121761658031
23,24,20.15516859863009,841.2250316055625,589.275600505689,159.4260429835651,307.92541087231353
24,25,7.7397035534131415,611.6298521256931,560.9824399260629,165.43576709796673,337.58456561922367
25,26,26.387996791817432,862.5210719688783,519.4348389885455,149.04949211151936,282.8770261508537
26,27,9.07138098958452,569.8140138408304,464.79411764705884,163.78114186851212,379.8416955017301
27,28,28.152794339133948,781.9388075313808,450.89539748953973,155.2494769874477,312.5115062761506
28,29,7.654391716781165,444.4966499162479,484.74455611390283,137.14070351758795,435.3718592964824
29,30,22.2261202638965,581.3320683111955,375.68074003795067,155.4027514231499,386.5678368121442
30,31,6.081846824500437,421.5421366954214,348.1466489714665,131.2939615129396,355.6157929661579
31,32,18.983815969665702,782.5994930291508,515.3212927756654,151.15716096324462,274.4182509505703
32,33,16.79607719844192,701.5007371007371,599.4511056511056,152.98624078624078,394.9798525798526
33,34,18.087433949371373,706.0886829913965,416.6042356055592,148.6194573130377,293.75843812045
34,35,24.948171672502326,928.8775894538607,549.8229755178908,159.51161330822347,330.4783427495292
35,36,30.678881805309327,826.7655538694993,390.7443095599393,151.16236722306525,280.2784522003035
36,37,28.733154773128902,870.9229332087809,538.8921064922934,139.03549743110696,274.2788416627744
37,38,33.27558133570482,731.3752895752896,369.4888030888031,147.21003861003862,273.42934362934363
38,39,11.11855781392976,577.1857386848848,429.27882152006833,155.91460290350128,289.2455166524338
39,40,26.413376426183337,806.9145138562706,452.3222170032879,139.59417566932834,318.4283701268201
40,41,21.38644202856006,803.3448570209133,594.3154075970978,150.54502774221083,314.1276141698677
41,42,36.92853345547457,785.2009446114212,381.63718334048946,139.57406612279948,352.1155002146844
42,43,25.864155543612487,760.2188925081433,462.185993485342,148.27100977198697,337.30716612377853
43,44,4.569813554037886,415.41821247892074,379.47723440134905,131.95278246205734,228.7133220910624
44,45,37.813464495608116,744.4357682619648,261.9874055415617,138.75566750629724,285.27959697732996
45,46,33.50618925781601,621.4685314685315,374.0034965034965,140.23076923076923,368.7167832167832
46,47,6.262706764257596,478.62436224489795,400.7825255102041,154.30548469387756,350.43941326530614
47,48,41.891052707494566,696.4599774520857,253.7260428410372,140.52762119503947,293.31567080045096
48,49,18.131481720671783,927.1979729729729,584.6148648648649,178.30337837837837,482.9175675675676
49,50,39.328769526991344,688.6062378167642,318.01413255360626,138.19688109161794,343.6603313840156
50,51,41.02840364194521,807.3165418652144,374.39823008849555,137.27569775357387,344.3008849557522
51,52,7.486980489434228,436.65200262639524,415.3939592908733,150.42284963887064,315.5981615233093
52,53,6.272349334493578,541.5703012912483,508.83715925394546,164.49569583931134,284.14849354375895
53,54,43.041127618342394,648.4932593180016,369.6669310071372,137.0832672482157,267.9072164948454
54,55,39.19148013184295,972.7774882751434,524.6800416883793,145.56644085461178,289.14590932777486
55,56,32.85365317314561,828.3230636337461,595.7964295997697,154.93003167290527,319.64958249352145
56,57,36.68309819145945,834.526268115942,425.3197463768116,140.40398550724638,337.9791666666667
57,58,32.976103364165525,947.3394234673162,520.2180267965895,138.9326025172554,297.8380024360536
58,59,48.343625260297074,881.2612960760998,410.27229488703927,133.82847800237812,294.62604042806186
59,60,49.67995118241807,936.6698002350176,452.7720329024677,136.61457109283197,329.5117508813161
60,61,41.85460963933033,744.1234567901234,213.99382716049382,130.49382716049382,249.92283950617283
61,62,14.287611931846175,783.6706869428422,540.3641845831148,154.6696381751442,334.73571054011535
62,63,39.796103742857774,899.5930640913082,498.80948200175595,136.38323090430202,359.2554872695347
63,64,43.68232015075577,839.6662153012863,452.34597156398104,135.322951929587,255.06702775897088
64,65,8.7904104897869,592.174944812362,391.21578366445914,131.56898454746135,295.8498896247241
65,66,4.877250974472953,316.6446776611694,295.8185907046477,133.38530734632684,309.6911544227886
66,67,46.09792774486528,793.8039215686274,366.86584107327144,140.93808049535605,361.5098039215686
67,68,10.788394395119889,782.4198757763975,581.8948240165631,172.35817805383022,314.75486542443065
68,69,41.46633723787013,877.3064921992955,483.60442878711626,141.41721187720182,384.68646200301964
69,70,20.88490700988802,699.1419196062346,410.8654634946678,138.06234618539787,274.9507793273175
70,71,53.72146285010561,853.7150313152401,520.3945720250522,134.45511482254696,325.83089770354906
71,72,29.266982921683457,735.3675706866705,354.1021350259665,137.9140219272937,292.10328909405655
72,73,41.71197661606055,894.2294356326079,527.4828476576909,147.0774621910734,276.5035042419771
73,74,30.814596762403696,749.3010053222945,378.0372560615021,134.26256652868125,249.33767001774098
74,75,50.42069175898293,876.7354468433998,445.5987974856518,135.72806777808145,294.1967750751571
75,76,10.12220644238861,496.7395367736692,484.18407151564406,165.50345388053637,306.97440065014223
76,77,47.56574525447939,877.6306429548564,249.2079343365253,130.34883720930233,283.05882352941177
77,78,5.9423692196940525,721.9573770491803,511.78688524590166,174.60491803278688,356.6713114754098
78,79,60.91691048474066,846.4915809167446,379.1463985032741,139.42703461178672,371.98362956033674
79,80,55.94414725800285,665.9456342668864,360.8824821526634,133.25370675453047,339.8736957715541
80,81,5.6666166065269055,706.9314830875976,629.0459670424979,165.7692974848222,365.9306157849089
81,82,59.70651539245602,752.8091697645601,373.74349442379184,138.88351920693927,298.24287484510535
82,83,59.61671480725865,956.4795180722891,561.089156626506,135.7686746987952,321.4722891566265
83,84,39.397043447290955,892.5674825174825,447.86503496503497,138.6583916083916,306.4409090909091
84,85,46.84706403083304,640.560261707989,350.5309917355372,135.02961432506888,381.6363636363636
85,86,38.09941227521,751.5954833597465,311.5392234548336,137.67194928684629,324.2765451664025
86,87,23.74085223202421,756.8531694695989,394.4974126778784,134.28072445019404,271.9489003880983
87,88,21.41981265558038,623.2149606299213,428.91811023622046,156.98110236220472,302.0692913385827
88,89,30.905095205056956,922.8512098230408,501.1708197905381,144.84218129288553,322.0476706392199
89,90,53.165274051568744,671.2657060518732,371.26167146974063,141.33314121037463,356.7902017291066
90,91,20.02738317840148,627.3199737187911,504.83180026281207,134.82194480946123,320.4250985545335
91,92,6.4524864845155046,438.37237643872714,415.86797562626947,187.6668923493568,341.6723087339201
92,93,23.731339097327915,899.6078674948241,486.12587991718425,147.4376811594203,331.62484472049687
93,94,11.360908962116651,774.9423201555411,462.9818535320804,164.17368762151654,354.57485418016853
94,95,5.879420368951997,401.04493392070486,441.37444933920705,151.46431718061675,271.8220264317181
95,96,59.416568347156804,807.884396355353,345.9760820045558,133.12129840546697,288.0296127562642
96,97,69.33091584205258,883.6767509324492,405.6290924160796,135.96726067136345,261.85246581019476
97,98,28.8231203349149,640.1906955320129,393.70842929525566,134.76738830032244,341.2473514509443
98,99,25.333025216423003,681.3932584269663,456.0041395623891,130.7551744529864,284.3323477232407
99,100,53.28590798272598,935.7324250681199,431.39891008174385,137.16675749318802,325.0877384196185
100,101,67.37474924760289,804.2883176049463,376.8249267816466,132.39440286365115,302.873088187439
101,102,14.918493162171947,601.3899480069324,428.2420566146736,160.63778162911612,377.93356441363375
102,103,70.4453861478276,880.3995468277946,394.0351208459214,130.3546072507553,244.14086102719034
103,104,37.60116990709517,821.6446319737458,429.81575246132206,143.4735114861697,372.1669010782935
104,105,5.587249203163992,347.8220436280138,309.68312284730195,133.63834672789898,473.2939150401837
105,106,17.518091577631015,394.22296173044924,285.19800332778703,132.05823627287853,299.0332778702163
106,107,28.701824940905105,752.5171400587659,424.63271302644466,139.54064642507345,368.64152791380997
107,108,54.54627582220181,552.615932642487,290.06411917098444,133.5369170984456,252.1068652849741
108,109,23.087154053915754,788.2444036697248,474.7537614678899,150.9970642201835,358.59412844036694
109,110,32.138856416398035,580.4469646430954,347.5790527018012,138.74583055370246,395.10607071380923
110,111,9.504369060133348,482.5296559905101,384.6648873072361,136.81316725978647,316.1648873072361
111,112,74.86185865710767,810.7400257400258,317.6061776061776,130.52638352638354,321.16087516087515
112,113,69.46274342359787,874.6737513283741,415.5497697484945,132.5249734325186,292.25965285157633
113,114,32.35213790973177,668.7908552074513,381.14267569856054,148.69856054191362,342.9729043183743
114,115,46.17515399354682,818.666889632107,342.9324414715719,143.54916387959867,288.9290969899666
115,116,64.21563584864003,817.4955264969029,353.1094287680661,136.42119752236752,383.14934618031657
116,117,19.29745758267273,691.2753831417624,518.2538314176245,169.68342911877394,343.1336206896552
117,118,52.168690007012245,961.8656099241903,344.5837353549276,135.37698139214334,350.8607856650586
118,119,45.45204220371508,755.8016119032858,353.65282083075016,137.65468071915686,310.46931184128954
119,120,39.61497393620008,891.8669460450498,487.36196961760083,137.65217391304347,311.89209009952856
120,121,74.93427255151025,806.5883905013193,419.3957783641161,133.17810026385223,299.9696569920844
121,122,79.35198356276352,613.7755668671911,283.48357242017585,126.10319296621934,235.39981490050903
122,123,34.60279857896344,737.4767616191904,468.8538230884558,142.50224887556223,344.05322338830587
123,124,68.7681131770995,767.0761750405186,265.64667747163696,135.47001620745542,385.51053484602915
124,125,32.267608016199326,800.9403361344538,390.5873949579832,152.14621848739495,352.1588235294118
125,126,55.27162272470173,759.2902141957161,392.46535069298614,136.25157496850062,293.42461150776984
126,127,23.82582662972507,637.321155184412,466.7508698677801,138.58420320111344,270.76826722338205
127,128,82.59671942037194,736.0031055900621,329.5833333333333,132.54347826086956,299.6190476190476
128,129,79.33900872632508,649.0353260869565,320.7355072463768,135.2776268115942,297.2708333333333
129,130,25.985000503717846,683.9504459861249,533.3092170465808,173.01783944499505,365.65312190287415
130,131,82.4630557745108,672.8699444885012,233.90761300555116,133.61816019032514,341.39294210943694
131,132,8.170430940404705,596.7273371104816,456.73937677053823,145.3342776203966,251.78328611898016
132,133,32.11908230998464,958.2644574398961,635.2836257309941,147.8001949317739,292.93794671864845
133,134,60.04543353341677,790.5576763485477,454.6863070539419,135.85311203319503,299.5377593360996
134,135,6.892851296861282,500.87892720306513,390.1226053639847,139.41226053639846,346.02298850574715
135,136,67.44558051342696,683.2081362346263,334.4976348155156,133.28003784295174,247.56385998107854
136,137,78.10421908826793,876.0517928286853,378.02523240371846,134.68193891102257,302.2250996015936
137,138,44.61423228877722,802.1254288982082,304.65306900495614,131.17041555470834,260.0575676706062
138,139,15.369209042450516,729.3010752688172,504.5983102918587,135.67511520737327,320.42703533026116
