,cell_id,distance,channel_1,channel_2,channel_3,channel_4
0,1,6.536059012660924,361.65909090909093,902.0043706293707,194.4597902097902,214.0437062937063
1,2,6.016810079787578,394.396265560166,1001.5072614107884,214.08298755186723,289.5248962655602
2,3,5.107405413284394,276.375,680.6784274193549,191.3084677419355,418.7217741935484
3,4,7.361614883713891,299.4129668780832,830.5828047921071,181.59196617336153,238.66737138830163
4,5,11.776161411275092,385.55384615384617,919.8438461538461,204.34230769230768,358.19615384615383
5,6,7.450767778093007,369.1843260188088,907.176802507837,215.15172413793104,219.0796238244514
6,7,12.991054985260728,426.3140227395777,1113.2187330806714,202.38007579859232,327.42230644288037
7,8,11.065745616321056,353.2808586762075,965.4919499105546,205.33631484794276,346.4293381037567
8,9,8.685222774348533,390.11865342163355,891.3051876379691,225.90562913907286,384.5855408388521
9,10,13.736182937090238,387.69864442127215,844.0896767466111,218.42022940563086,374.42648592283626
10,11,6.85011491122015,274.46423562412343,683.1374474053296,199.1423562412342,400.3246844319776
11,12,17.605265438268592,517.761583011583,1127.304054054054,227.27606177606177,265.7326254826255
12,13,16.21139663166734,425.2326388888889,781.9965277777778,243.22916666666666,316.47569444444446
13,14,23.004397667480752,506.2646793134598,861.5158084914183,234.7353206865402,300.2312556458898
14,15,19.96342394091529,426.1019108280255,818.8619957537155,220.77494692144373,244.9171974522293
15,16,4.883660660156613,382.20949074074076,855.2569444444445,202.38078703703704,218.53935185185185
16,17,5.070677958902009,260.3893893893894,680.5945945945946,174.14414414414415,315.38438438438436
17,18,23.962147254727395,508.7809388335704,959.9281650071124,231.49075391180654,273.47795163584635
18,19,16.32168976252302,412.0506419400856,1389.5007132667617,215.07061340941513,301.64122681883026
19,20,23.579511979647982,468.90329012961115,780.3943170488534,214.99700897308077,340.0977068793619
20,21,13.90977011558071,426.6080729166667,976.4361979166666,245.66927083333334,310.0872395833333
21,22,10.220551807593496,350.8876629889669,917.2036108324975,236.88665997993982,321.0651955867603
22,23,5.357157221241494,370.5617070357555,920.0738177623991,226.71280276816609,279.2733564013841
23,24,13.573898711714422,409.54102067183464,801.6656976744187,233.04651162790697,329.45445736434107
24,25,28.941706626931715,446.80526315789473,823.8076023391812,245.41461988304093,314.7438596491228
25,26,26.52134509418279,418.83322259136213,947.9740863787375,212.2079734219269,319.75348837209305
26,27,19.355465974491377,450.1770186335404,782.4184782608696,223.84937888198758,308.3726708074534
27,28,11.589281455720627,444.447533632287,815.2457399103139,253.92466367713004,265.7130044843049
28,29,7.388323247313208,317.3128792987188,1154.2191503708698,203.68105192178018,319.22926500337155
29,30,24.20200572872388,392.77956204379564,864.7678832116788,286.63065693430656,253.04233576642335
30,31,6.566491113482022,322.92713567839195,1058.7613065326634,197.35427135678393,274.3687185929648
31,32,9.23245998398543,387.64344262295083,752.1147540983607,210.4945355191257,372.5136612021858
32,33,4.951746463336272,338.6162046908316,1225.628997867804,226.4669509594883,317.95095948827293
33,34,15.573287760773763,443.30355097365407,1216.5269186712485,199.19816723940434,272.3144329896907
34,35,31.162144983893977,424.245382585752,938.2796833773087,247.6787598944591,338.6160949868074
35,36,22.25570512310201,460.65296803652967,570.9025875190259,222.5220700152207,348.5677321156773
36,37,32.060103073462436,404.472503617945,473.965991316932,242.17076700434154,483.53907380607814
37,38,39.05357117017437,413.69409660107334,959.1180679785331,218.49194991055455,337.92486583184257
38,39,10.447378579449092,443.55130293159607,859.3298045602606,202.2214983713355,292.91775244299674
39,40,21.232072424241235,354.3598169717138,847.4176372712146,215.99459234608986,411.60274542429283
40,41,15.596395800236474,411.7196064652143,780.2016865776528,217.66057624736473,311.06254392129307
41,42,38.497849541941875,454.3297520661157,797.7107438016529,222.03223140495868,271.08512396694215
42,43,8.097271837649085,336.5362173038229,656.6217303822938,231.6529175050302,298.3521126760563
43,44,9.723729455987204,412.78981184029374,1044.1161083065626,209.2877466727857,282.4621385956861
44,45,41.92733982536392,440.4452484322238,1003.9102749638206,186.53593825373855,264.831162566329
45,46,7.610786932721878,361.8586206896552,955.7836206896552,232.93146551724138,259.5422413793103
46,47,25.625164920332168,388.478323699422,851.7709537572255,175.58164739884393,304.33742774566474
47,48,6.530447932309789,307.41011984021304,603.8641810918775,221.60319573901464,324.2063914780293
48,49,30.27074668578413,388.2214912280702,590.530701754386,257.3618421052632,339.78508771929825
49,50,16.96169219778936,378.0770404271548,1040.9786422578184,194.08161708619375,311.4477498093059
50,51,46.758732361257174,435.224427480916,721.2007633587787,188.88015267175572,247.47480916030534
51,52,17.510244379309704,449.06200832947707,1042.2133271633504,204.56686719111522,278.086071263304
