,cell_id,distance,channel_1,channel_2,channel_3,channel_4
0,1,24.17854568018573,534.420245398773,429.11196319018404,146.20705521472394,694.7515337423313
1,2,42.67469967137326,1051.662915601023,679.9043478260869,157.29769820971867,1281.1754475703324
2,3,40.03477311272011,1195.3806118394914,800.5498609455701,177.51211760031785,810.4640444974176
3,4,27.846579669594334,705.0352331606217,493.07150259067356,155.2860103626943,717.1388601036269
4,5,39.239986785122035,1401.3278787878787,819.8254545454546,164.70606060606062,641.4145454545454
5,6,33.692900279043464,966.217791411043,551.3036809815951,144.11042944785277,599.1779141104295
6,7,99.85929809048756,1299.0936694356917,793.0091664279576,231.56889143511887,1043.2500716127183
7,8,35.779103589783055,1364.9272648083625,783.368031358885,156.0034843205575,851.7439024390244
8,9,95.81634166039885,1639.720447284345,732.2428115015974,259.54632587859425,1282.9169329073482
9,10,40.96454697832725,838.3385193133047,524.2929184549356,149.63465665236052,604.5568669527897
10,11,110.87973531545676,1530.646655922643,993.5729250604352,267.68049959709913,889.8698630136986
11,12,53.334757595441744,1269.8908275174476,689.1335992023928,257.1186440677966,809.4391824526421
12,13,82.76390710252218,1804.2142414860682,792.8755417956656,234.00371517027864,1202.6148606811146
13,14,26.12237665692541,1008.227,559.03,168.228,410.953
14,15,31.12415367486508,1157.8308658591297,647.6904441453567,164.25347689546882,578.4979811574697
15,16,113.36874921112258,1539.7646484375,721.8896484375,203.837890625,1037.16015625
16,17,146.27766459412751,1582.333729216152,777.3717339667459,313.0855106888361,1025.1953681710213
17,18,99.01070225480031,1703.8370736086176,873.4753141831238,301.6593357271095,1074.8361759425493
18,19,160.07611332728433,1719.1195090439276,619.7616279069767,272.5096899224806,876.3475452196383
19,20,44.69093019741309,930.4395509499136,494.39637305699483,154.32556131260793,693.986183074266
20,21,87.86170535250203,1609.55639666919,601.5794852384557,221.75927327781983,839.8380015140045
21,22,135.33677277960686,1705.832747166862,731.6225087924971,275.81946072684644,823.1965611567018
22,23,151.32422941400594,1418.214807436919,650.0385126162018,189.86420982735723,938.2948207171315
23,24,123.63960951770392,1544.7442136498516,710.0005934718101,157.51691394658755,811.3192878338278
24,25,29.463319141918934,947.7023593466424,598.2876588021778,179.70961887477313,365.53357531760435
25,26,197.2847764040653,1182.408945686901,483.5388711395101,344.96911608093717,1248.8402555910543
26,27,32.51301082024712,1093.9157608695652,544.7235054347826,213.72690217391303,904.6773097826087
27,28,172.32607302306158,1580.971615720524,648.3959243085881,311.3333333333333,1040.7707423580787
28,29,85.20234878494935,1765.7380388441497,923.1776409284699,235.60445286594032,929.3235433443865
29,30,197.13570788885056,1857.7525188916877,694.9700881612091,283.0015743073048,849.771725440806
30,31,138.43555227765472,1428.5960061443932,509.8456221198157,448.77035330261134,886.0115207373271
31,32,36.185187893387614,1371.9970501474927,691.5469026548673,157.36578171091446,471.35044247787613
32,33,78.746828582508,1254.6285097192224,860.8286537077034,170.54931605471563,652.7746580273578
33,34,129.8271383673079,1761.3956310679612,666.5509708737864,253.71278317152104,929.3689320388349
34,35,112.7119676743141,1472.6164383561643,714.0212328767124,208.4623287671233,725.4856164383561
35,36,183.07464805002124,1825.635722242852,808.0211659858893,257.59487560341626,957.5662829558114
36,37,234.95808729546337,1885.58114374034,547.2163833075734,204.4969088098918,893.1792890262751
37,38,69.19370740859932,1454.8473380372034,702.830660679923,181.39576651699807,987.1872995509942
38,39,178.4691768162146,1790.3836734693878,629.0583090379009,238.91545189504373,786.1247813411079
39,40,221.52952617344732,1797.5196850393702,603.4158911954188,237.6821760916249,773.9792412312097
40,41,34.48352736183864,1094.3521703521703,570.4676494676495,201.95167895167896,774.5438165438165
41,42,27.408371439656598,740.5424657534246,382.8164383561644,130.0082191780822,386.524200913242
42,43,245.43999247108258,1857.838893409276,544.1301871440195,194.53295362082994,913.8022782750203
43,44,137.72070196633567,1581.4465183058148,609.8291457286432,306.5592246949031,892.8442211055276
44,45,142.62443567652053,1699.2336644014636,775.8876110820701,237.9262937794041,1052.3110297961318
45,46,82.44457610801308,1592.585086916743,673.3700823421775,236.43000914913083,806.3636779505947
46,47,50.51467570349279,1025.74200913242,635.8287671232877,337.7648401826484,1383.230593607306
47,48,101.81621321020371,1517.3614457831325,701.5582329317269,267.25033467202144,860.3493975903615
48,49,209.8847752354201,2054.887329931973,753.2304421768707,211.59948979591837,893.1075680272108
49,50,49.5761227492178,1545.2509057971015,943.5534420289855,289.1494565217391,708.0552536231884
50,51,247.5276269138299,1430.6740384615384,561.9884615384616,371.01826923076925,779.5153846153846
51,52,215.62356503399957,1797.9104010025062,370.19172932330827,264.75689223057645,849.0708020050125
52,53,41.85189051076921,1269.7666442501682,571.5353059852051,171.31674512441157,995.5090786819098
53,54,275.08547053763584,2056.328684508104,554.4229174519412,250.4647568790049,922.3064455333584
54,55,160.544446502365,1449.9594699922059,715.7903351519875,249.98597038191738,832.7155105222135
55,56,138.64005966473158,1551.479407979408,734.06435006435,190.6029601029601,1181.509009009009
56,57,89.82120736608164,1455.4509237875288,638.926674364896,324.770207852194,948.4844110854503
57,58,37.820057508669066,1596.3165750196385,972.2344854673998,180.2910447761194,903.0223880597015
58,59,183.06324019625097,1550.318358291736,597.4309484193012,298.3422074320577,753.2956184137548
59,60,140.77882491271797,1673.6254208754208,493.85353535353534,209.61111111111111,737.9234006734007
60,61,112.273937009312,1466.5763454317898,702.4687108886108,235.54005006257822,760.5832290362954
61,62,23.153521986014198,1025.4630350194552,629.2762645914397,197.27237354085602,2970.0291828793775
62,63,72.90171221101384,1780.91325695581,1062.6530278232406,196.20458265139115,926.1685761047463
63,64,202.6118241537707,1772.0941247002397,566.0881294964029,252.58872901678657,653.9868105515587
64,65,249.68265932713507,1829.1185031185032,498.0762300762301,289.8974358974359,848.2647262647263
65,66,157.31922058841204,1687.4352701325179,473.3506625891947,225.36493374108053,793.2354740061162
66,67,32.713074784081165,624.3864229765013,462.7171453437772,158.45953002610966,1268.5282854656223
67,68,150.8288272754133,2022.9159509202455,765.8693251533742,368.42638036809814,644.4386503067485
68,69,51.59310202751373,1698.542019543974,918.4403908794789,314.7811074918567,889.6977198697068
