,distance,mean,sd
0,0.0,1.0,0.0
1,11.631862231632061,0.764878208714915,0.03455492642060214
2,23.263724463264122,0.6437820652668116,0.0453997134659535
3,34.89558669489618,0.5731919728683129,0.044924827217706624
4,46.527448926528244,0.51395384258252,0.04466870588347287
5,58.15931115816031,0.45211753978623337,0.04006887036790929
6,69.79117338979236,0.4214832178122148,0.030078532569555297
7,81.42303562142443,0.38673737466680896,0.0359500240109902
8,93.05489785305649,0.3660140182907053,0.055849019129825095
9,104.68676008468854,0.34446383934349173,0.05947230299612057
10,116.31862231632061,0.3270973959134089,0.061516064744141945
11,127.95048454795267,0.30190991014808605,0.06070934407988339
12,139.58234677958473,0.2870974871146792,0.08536861162991842
13,151.21420901121678,0.29905776130381556,0.07599304668218106
14,162.84607124284886,0.28434983783499523,0.0759988355109683
15,174.47793347448092,0.28791355652221984,0.09596055969972836
16,186.10979570611298,0.26271170235640545,0.07508309197466212
17,197.74165793774503,0.2762554297310562,0.10866815852749769
18,209.3735201693771,0.3017735675424881,0.048428894877530146
19,221.00538240100917,,
