,distance,mean,sd
0,0.0,1.0,0.0
1,9.132494226629557,0.7189259434723188,0.07296242987370942
2,18.264988453259114,0.5701526583745584,0.1310846575607736
3,27.39748267988867,0.4176401563704715,0.0787949517602038
4,36.52997690651823,0.2785916272450331,0.05106307836035979
5,45.66247113314779,0.17469530001628547,0.030102882629345573
6,54.79496535977734,0.13306111732478515,0.027833100172133123
7,63.9274595864069,0.13019626682616356,0.010649483943507534
8,73.05995381303646,0.13779114488459368,0.06816670618997606
9,82.19244803966602,0.10559051977426685,0.089007293586275
10,91.32494226629558,0.10334717716502326,0.09163232409803
11,100.45743649292513,0.07939579751817759,0.037081610675531784
12,109.58993071955469,0.05364776967741147,0.03075854598677497
13,118.72242494618425,0.03568198199713708,0.04443248461818549
14,127.8549191728138,0.03543807621137131,0.03295579839378139
15,136.98741339944337,0.0514650538296709,0.046002662091679226
16,146.11990762607292,0.043119403989391646,0.025350366808342854
17,155.25240185270246,0.0350012324652792,0.0350012324652792
18,164.38489607933204,0.04532659881481553,0.02891790821731889
19,173.51739030596158,,
