,distance,mean,sd
0,0.0,0.9561414888763691,0.08771702224726168
1,6.94795341871641,0.7301113646296367,0.09311527609784684
2,13.89590683743282,0.7459124132187535,0.06259007804288233
3,20.84386025614923,0.7503806903419773,0.17254821357065211
4,27.79181367486564,0.6341793143062449,0.24455449184563136
5,34.73976709358205,0.5163469566376544,0.23750030005316095
6,41.68772051229846,0.42693551281601944,0.22447768476458885
7,48.63567393101487,0.33232446727345727,0.1966972971238462
8,55.58362734973128,0.24656499912009305,0.167100075030606
9,62.53158076844769,0.21502545501707884,0.13524098878290722
10,69.4795341871641,0.24518798452890422,0.18497611800474612
11,76.42748760588051,0.22984903943444865,0.1803143505043183
12,83.37544102459692,0.15426926048160702,0.12261497281785648
13,90.32339444331333,0.14183928435031842,0.049661680570515905
14,97.27134786202974,0.168455916757691,0.10384259285197976
15,104.21930128074615,0.1485304353793258,0.07697166325915937
16,111.16725469946256,0.20285289776662205,0.16583962068151173
17,118.11520811817897,0.085636650206555,0.055932315703321224
18,125.06316153689538,0.00725936064037361,0.01451872128074722
19,132.0111149556118,,
