,distance,mean,sd
0,0.0,1.0,0.0
1,5.567615603779925,0.744918905174614,0.06762986866191843
2,11.13523120755985,0.6370714542402273,0.04044027296463238
3,16.702846811339775,0.5295780300988852,0.051682919914337704
4,22.2704624151197,0.45233957296190014,0.03818722956978171
5,27.838078018899623,0.3668111102678118,0.05657161360564614
6,33.40569362267955,0.31352677036081533,0.06470312467537674
7,38.97330922645947,0.3311162223289796,0.04729343883769757
8,44.5409248302394,0.27767955578257725,0.055040523904934587
9,50.108540434019325,0.19364520023311826,0.01484749880374541
10,55.676156037799245,0.2258914513039457,0.055240669907822615
11,61.24377164157917,0.21025558601286384,0.06373541382148468
12,66.8113872453591,0.16709768212422482,0.04756094367630265
13,72.37900284913903,0.11723932654722968,0.043811014927551795
14,77.94661845291894,0.07463689758184468,0.06680814481407234
15,83.51423405669887,0.07246269626251879,0.05995347661395288
16,89.0818496604788,0.06494773803942926,0.02337277312101146
17,94.64946526425872,0.18685466952755062,0.07375347838124358
18,100.21708086803865,0.07382077140284989,0.066149949470379
19,105.78469647181856,,
