,distance,mean,sd
0,0.0,1.0,0.0
1,11.82333950877306,0.8020811568391729,0.009201198920024061
2,23.64667901754612,0.6910197252956307,0.020455229077681693
3,35.47001852631918,0.6304236841921051,0.022121025250887588
4,47.29335803509224,0.5589550879949765,0.0360592867515552
5,59.1166975438653,0.509881323915187,0.031202101551299082
6,70.94003705263836,0.4778950923335921,0.03650516260608526
7,82.76337656141142,0.4420126749305672,0.026724746551010328
8,94.58671607018448,0.4049198534270048,0.022711060802881947
9,106.41005557895754,0.3952817860888758,0.04189383200619353
10,118.2333950877306,0.38413426579691956,0.031224911159004453
11,130.05673459650365,0.3756313642072889,0.019581295947268092
12,141.88007410527672,0.37308034649762806,0.02938850124187742
13,153.7034136140498,0.35664511827532935,0.0360308001961478
14,165.52675312282284,0.35819443385310096,0.026261568589775974
15,177.35009263159588,0.35255992361858696,0.03866153192657933
16,189.17343214036896,0.352066359376072,0.06840905707946361
17,200.99677164914203,0.35209400366470195,0.06643411455620037
18,212.82011115791508,0.2985348372726427,0.04126478404302034
19,224.64345066668812,,
