,distance,mean,sd
0,0.0,1.0,0.0
1,11.82333950877306,0.7385831795854603,0.019853359660461155
2,23.64667901754612,0.5824871822340777,0.05828029861018457
3,35.47001852631918,0.4927174486456303,0.07122407778550706
4,47.29335803509224,0.36770001501339333,0.07584871515505016
5,59.1166975438653,0.29864566070951515,0.05631671041624488
6,70.94003705263836,0.2408560486136469,0.05126815972681448
7,82.76337656141142,0.1915567491506954,0.03462743862245594
8,94.58671607018448,0.13846256917064065,0.04480104139148378
9,106.41005557895754,0.12524870888609416,0.0279099715522019
10,118.2333950877306,0.10792299658987314,0.01863390186108844
11,130.05673459650365,0.09939431249960447,0.05450958555773333
12,141.88007410527672,0.0820304463769592,0.03018663300385868
13,153.7034136140498,0.07256709153253257,0.025838863779910307
14,165.52675312282284,0.07582110270082602,0.008618976545083529
15,177.35009263159588,0.07386474776861937,0.034471413854262584
16,189.17343214036896,0.05484298168920773,0.04793647006645885
17,200.99677164914203,0.06543395017022022,0.053698772175327564
18,212.82011115791508,0.008994990164627027,0.012720837084228139
19,224.64345066668812,,
