,distance,mean,sd
0,0.0,1.0,0.0
1,33.58055588297226,0.8571465295124261,0.09170537047410654
2,67.16111176594453,0.8883742745458802,0.023784957956782038
3,100.74166764891679,0.8458406108853784,0.04077944859067045
4,134.32222353188905,0.7391489102082371,0.11749910918665318
5,167.9027794148613,0.6104871177574844,0.12471490569206065
6,201.48333529783358,0.45747491311194816,0.06860853353384494
7,235.06389118080585,0.38737319044415425,0.11564481329488213
8,268.6444470637781,0.3423943438365538,0.1475205145004414
9,302.22500294675035,0.2788955388139439,0.14801958302897986
10,335.8055588297226,0.2160367922204567,0.12583483344718308
11,369.3861147126949,0.17717787711896196,0.1099013456510414
12,402.96667059566715,0.11965154981228855,0.03153787320171804
13,436.5472264786394,0.1555313626659061,0.058588623695577824
14,470.1277823616117,0.07287031276786315,0.025225279528559637
15,503.70833824458396,0.059066220424791066,0.059066220424791066
16,537.2888941275562,0.0,0.0
17,570.8694500105285,0.014072910820425787,0.0
18,604.4500058935007,0.07569599799276301,0.0
19,638.030561776473,,
