,distance,mean,sd
0,0.0,0.9818836027604311,0.01866509290790122
1,41.75963948961405,0.9485772893787014,0.051467861608672075
2,83.5192789792281,0.8825884637759086,0.049620393609786824
3,125.27891846884216,0.6680746200899468,0.027225339975691005
4,167.0385579584562,0.45716898078113866,0.05345453670990876
5,208.79819744807025,0.2223538180310369,0.04546513797461407
6,250.55783693768433,0.12978987162295058,0.02442738906631955
7,292.31747642729835,0.04839479279607667,0.03684353750608513
8,334.0771159169124,0.02468156121139323,0.025559108444465174
9,375.8367554065265,0.025581332330916185,0.028446265053585083
10,417.5963948961405,0.03353935911872528,0.02755061883797487
11,459.3560343857546,0.051143390845889446,0.018207504171347505
12,501.11567387536866,0.0674671635565884,0.03316718060004698
13,542.8753133649827,0.09422627694590378,0.023769876314026852
14,584.6349528545967,0.12198010051072597,0.025985557310265417
15,626.3945923442108,0.1527875329347227,0.052740331319367395
16,668.1542318338248,0.21981204512500802,0.0373567566518058
17,709.9138713234389,0.24719817649154702,0.05650758677668852
18,751.673510813053,0.09746798436924299,0.07305212495408998
19,793.4331503026671,,
