,distance,mean,sd
0,0.0,0.9689065557643767,0.03481333861075895
1,42.4014466030873,0.9547978892260109,0.045203802052004576
2,84.8028932061746,0.9424185722417143,0.037978424599132934
3,127.20433980926191,0.7692693089733262,0.03628781359574872
4,169.6057864123492,0.5862207557916698,0.06333425922142925
5,212.0072330154365,0.36344206706143767,0.03831726771094897
6,254.40867961852382,0.27318411124997194,0.05282323193303581
7,296.8101262216111,0.18547893089952583,0.04949738609161739
8,339.2115728246984,0.14853086689772124,0.03365054192509758
9,381.61301942778573,0.14049965939083384,0.04079879306272665
10,424.014466030873,0.11624295552828959,0.037507480072174686
11,466.4159126339603,0.08793601900830667,0.04018795039906482
12,508.81735923704764,0.08908574208833452,0.040512843407678925
13,551.2188058401349,0.07772458223120056,0.03848903121957787
14,593.6202524432222,0.07223622025972296,0.031501913796342706
15,636.0216990463095,0.049910344383798856,0.017255407936566342
16,678.4231456493968,0.07763491847410152,0.055328156101303594
17,720.8245922524841,0.024685540212254154,0.039430730926106015
18,763.2260388555715,0.05624116018166904,0.06153307899227336
19,805.6274854586587,,
