,cell_id,distance,channel_1,channel_2,channel_3
63,64,8.190826960113382,282.0247315327042,113.57273023104459,101.624796615685
64,65,48.631843643817184,471.26015625,131.071875,101.14296875
65,66,50.87793696314515,621.6669955599408,139.01677355698075,101.73162308830784
66,67,11.915629308748219,362.96460707858427,124.61067786442712,101.66586682663467
67,68,45.57885643450961,377.380193236715,111.61256038647343,101.7816425120773
68,69,49.08120602606399,537.7805343511451,114.52162849872774,101.34860050890585
69,70,21.336288705092006,400.57954545454544,112.00098814229248,101.89278656126483
70,71,41.43745039461979,392.075,107.24071428571429,101.36642857142857
71,72,52.325868831139985,466.5720250521921,113.95198329853862,101.89718162839249
72,73,52.426052167621464,387.9751037344398,110.44107883817428,101.4390041493776
73,74,19.24439417947584,310.5921938088829,106.75370121130551,101.07738896366084
74,75,53.74931242419399,509.9807789580172,122.43550834597876,101.85938290338898
75,76,48.30992660841166,477.49524815205916,115.4297782470961,101.90813093980992
76,77,8.27981972007616,350.1978251777499,120.12337933918863,101.67252195734002
77,78,28.302497627730997,363.40784898161945,107.43119721808246,101.45603576751118
78,79,57.59707398546533,435.3806423611111,116.60590277777777,101.69227430555556
79,80,56.275451350838644,473.40981690689523,124.94234514998053,101.5862874951305
80,81,53.492309538865875,433.03252944475605,124.9472798653954,101.78351093662367
81,82,40.446858869470276,442.4029149036201,128.82369534555713,101.9083215796897
82,83,44.766294779322536,431.0,111.98970321017565,100.99212598425197
83,84,48.52053720858567,410.1272450532725,115.8986301369863,101.49528158295281
84,85,58.178034622797114,429.9147609147609,114.63825363825364,101.4064449064449
85,86,20.048556744683918,330.5078534031414,116.08376963350786,101.50052356020943
86,87,34.71694888177008,400.20284049526583,117.24508375819373,101.04916241806264
87,88,59.587730118172864,613.5382215288612,118.93291731669267,101.32839313572543
88,89,60.32263139041566,621.2023150478108,127.43935581278309,101.79617513839959
89,90,9.149887015740964,317.52134006424967,112.15695273061037,101.4506654428637
90,91,60.15179608977154,447.52764227642274,128.4040650406504,101.82886178861789
91,92,49.25020576063265,436.486328125,120.45068359375,102.1435546875
92,93,57.536742745910196,467.91552128729467,121.84880992289641,102.14716728126048
93,94,61.01969385334949,468.7845796203022,113.62533901588532,101.14529252227818
94,95,20.7517413040661,457.88972667295,109.25761859880616,101.1894439208294
95,96,8.702454031766226,241.24386503067484,114.59509202453988,101.23006134969326
96,97,57.615793453185695,466.50882079851436,116.58077994428969,101.09702878365832
97,98,64.95329708487489,420.84615384615387,108.34755755193711,101.88770353733858
98,99,67.0372993312459,608.6936367467341,136.69953645174883,102.01306363253266
99,100,65.75435905122734,550.3099173553719,122.80762167125803,102.04224058769513
100,101,52.44047096456833,367.0203327171904,110.37430683918669,101.91035120147875
101,102,67.11927580652699,704.4285714285714,106.79606259464917,101.6638061585058
102,103,38.367099105615914,309.0762679055362,108.02555168408827,101.86295005807202
103,104,31.172086947414442,357.254127781766,107.5251256281407,101.15003589375449
104,105,68.26087603095722,472.23477493380403,127.58164165931156,102.75728155339806
105,106,24.80247170579431,290.5978947368421,105.50526315789473,101.2319298245614
106,107,72.66044317058544,462.86425,131.61525,102.143
107,108,43.329438955253394,440.90166666666664,113.71916666666667,101.065
108,109,59.53038067034069,503.3043699186992,115.61026422764228,101.57317073170732
109,110,71.57787165997478,496.1726647796199,148.2050141528508,104.27618277395875
110,111,10.209560372605134,353.3151260504202,114.92296918767506,101.2406162464986
111,112,12.29541795618585,466.7056753189617,118.57369115706115,102.19401671799385
112,113,65.81816395784445,539.7315655648383,124.05593897566291,101.95096258626953
113,114,7.902385399650747,323.83716075156576,117.83872651356994,102.0151356993737
114,115,51.75483696791824,557.6681847755368,138.03773584905662,101.66948601171113
115,116,57.769683640233886,514.429945054945,126.22596153846153,101.86126373626374
116,117,9.665971236088598,336.4168665067946,108.1634692246203,101.25619504396482
117,118,38.51066373585249,393.6044247787611,107.52699115044248,101.35663716814159
118,119,71.40993487053437,517.9469638739431,125.46502690238279,101.85818601076096
119,120,20.31460500666944,434.0713567839196,112.43115577889448,101.99597989949748
120,121,69.7920048146534,367.5457396759017,108.3392577104025,102.22111866178777
121,122,75.06643262391609,525.5114606741573,111.70966292134831,102.12988764044944
122,123,50.494251253240655,518.7843400447427,113.05458612975391,101.65592841163311
123,124,74.72584847147067,533.9671215880893,136.0397022332506,102.24193548387096
124,125,32.113933844648045,404.09283594743533,110.65366680796947,101.70962272149215
125,126,63.504068096459484,372.62763784887676,110.96051735874745,102.26276378488768
126,127,68.92601379535945,419.8133802816901,118.06778169014085,102.15052816901408
127,128,77.29757506186463,631.3898071625345,110.76859504132231,101.85192837465564
128,129,23.284338739223717,251.6523422377081,109.23383662408052,101.91715060007743
129,130,57.56081618221766,463.6584440227704,122.29981024667931,102.4022770398482
130,131,81.93957197920943,514.0692307692308,132.69,102.25576923076923
131,132,65.87264162504404,419.6554016620499,114.64155124653739,101.76952908587258
132,133,20.146158883552573,381.1908057340583,108.20662382600099,101.32130499258527
133,134,84.01524814831573,527.9956594323874,110.8617696160267,101.77529215358932
134,135,50.024359809154554,427.4210182767624,112.17036553524804,101.72584856396867
135,136,37.7150448745638,358.4703353396389,104.97248495270851,101.26268271711092
136,137,80.08136836982035,432.97194244604316,114.7158273381295,102.73956834532375
137,138,87.04975301856354,522.4913627639155,120.30070377479207,102.9616122840691
138,139,76.01290820339126,485.53514644351463,161.8907949790795,103.16610878661088
139,140,87.24420921616786,472.9026429341963,116.21332254584682,102.37567421790723
140,141,59.81819216902456,501.08670520231215,121.87687861271677,101.87109826589595
141,142,9.277306530427193,278.29918032786884,105.28032786885245,100.91939890710383
142,143,78.73063851733696,526.7295792079208,155.85272277227722,102.43564356435644
143,144,65.47487017492595,573.5155393053017,108.96709323583181,101.74862888482633
144,145,83.87386732800341,434.4991482112436,111.71266325951164,102.60704145371948
145,146,78.39587126188347,531.1969854469854,134.27806652806652,102.17619542619542
146,147,16.030305885866824,398.0269371466578,126.22115064848687,101.74891918856002
147,148,53.559366638813245,509.3691666666667,117.04638888888888,101.44472222222223
148,149,88.24632002799075,479.4485488126649,118.47387862796833,102.01635883905013
149,150,45.93427541427969,434.2141947803947,113.78930617441121,101.38637810311903
150,151,32.77684762836129,330.7682242990654,107.34467289719626,101.40859813084113
151,152,88.54412442855717,501.1077694235589,121.16741854636591,102.20501253132832
152,153,85.17153903290743,561.09736632083,112.2585794094174,101.89864325618515
153,154,24.482670877315552,344.7449799196787,107.26639892904953,101.97523427041499
154,155,66.46920933094167,568.1636582430806,116.49157641395908,101.84596871239471
155,156,86.51313699722333,497.43374598807884,137.733608436497,101.92480513525905
156,157,50.384566534238985,498.7746268656716,123.53432835820895,101.97213930348259
157,158,8.899534639242287,348.266709719083,119.05101711333549,102.10913787536326
158,159,17.866254435707493,324.0606544293695,110.2705506783719,101.57781324820431
159,160,59.11524747190153,474.7253814147018,116.45492371705964,101.6694405917707
160,161,31.736669160967033,358.26672613737736,111.30508474576271,101.44513826940232
161,162,81.35446259498686,450.30008865248226,136.88608156028369,103.34707446808511
162,163,39.736156875092945,330.99752781211373,108.23279769262464,101.91718170580964
163,164,69.55102931282681,417.59393232205366,114.78588098016336,102.62018669778297
164,165,77.14926173900837,557.9550938337802,123.24664879356568,102.078418230563
165,166,63.245157916679965,467.51918316831683,111.29888613861387,101.72710396039604
166,167,41.209580272854325,442.01213346814967,115.32052578361981,101.4737108190091
167,168,92.16168625889206,476.30059523809524,114.90178571428571,102.03809523809524
168,169,96.6317915911221,509.37355848434925,113.72199341021417,101.56054365733114
169,170,96.47254816628657,538.0877061469265,109.03148425787107,102.04047976011994
170,171,33.3401760860762,272.9042325780248,106.2368533561351,101.59640872167593
171,172,96.73962997132455,364.43871706758307,129.56471935853378,102.36082474226804
172,173,98.3891580459738,452.6164462334675,115.83438757906843,101.99079930994824
173,174,97.66533404977416,379.45655110310673,112.4709590274651,101.96127870328681
174,175,21.192502711664936,390.107574536664,112.32070910556003,102.48066075745366
175,176,85.77110873667844,426.761841227485,114.29953302201467,102.63575717144764
176,177,71.87696572869355,510.15262515262515,109.99450549450549,102.42918192918192
177,178,51.4849777398088,367.12489270386266,115.45536480686695,102.47982832618025
178,179,92.95901042064654,470.96944444444443,113.97916666666667,102.24513888888889
179,180,80.90824230007998,460.1446582614466,116.66954213669543,102.4479097544791
180,181,101.67992919319201,534.3569576490925,114.58686257562663,102.2437337942956
181,182,45.355954747901485,460.5240983083307,117.67283753590807,101.91190552186403
182,183,96.92371831478029,419.5520628683694,114.3320235756385,102.89783889980353
183,184,61.437237887582505,424.5661788617886,108.8549593495935,101.29463414634147
184,185,22.32257233038349,316.39979231568014,113.96469366562825,101.92938733125649
185,186,102.42496661078606,520.4722422494592,115.2480173035328,102.49387166546504
186,187,90.75632831723983,438.3349152542373,109.09016949152543,102.65762711864407
187,188,12.861504004838197,317.2656729504603,126.1052170100833,102.01052170100833
188,189,52.9461543461144,372.7262569832402,109.67039106145252,101.48463687150839
189,190,79.19732158336399,465.50141003948113,111.248730964467,102.65877044557247
190,191,99.52117777838147,637.7202711028958,158.8743068391867,102.45163277880468
191,192,72.02113290640258,488.0584772370487,120.08477237048666,102.65070643642072
192,193,105.24516990574044,586.1162909836065,121.20184426229508,103.04866803278688
193,194,97.86298010184191,614.3144848954299,111.14794732765299,102.48024786986832
194,195,106.2363856170724,568.5301614273577,134.84536958368733,102.48343245539508
195,196,8.42817538236719,272.8478431372549,119.01019607843138,101.02627450980393
196,197,111.25810829538123,474.4013314312886,108.33666191155493,102.75368521160247
197,198,9.869116506507414,372.9228316326531,123.5640943877551,101.65943877551021
198,199,89.48090459693803,451.124194493263,147.5137668424136,103.13005272407733
199,200,17.638931371613403,288.4762583095916,106.8627730294397,101.88556505223171
200,201,108.55245898071682,519.1578777094792,116.35393076674215,102.61177612423164
201,202,108.36874909425622,619.1546822742475,153.19230769230768,102.70234113712375
202,203,44.946437399878434,388.7385409941898,105.72369270497094,102.09231762427372
203,204,96.92894794841008,479.2041841004184,112.60251046025104,102.83347280334728
204,205,64.62900587809766,447.6299006795609,111.681651855724,102.1019341348667
205,206,37.94798823666836,519.340625,108.163671875,101.6765625
206,207,52.46325668664308,330.41517857142856,107.03794642857143,102.24293154761905
207,208,91.32277396106625,558.1060665362036,115.12446183953033,102.7412915851272
208,209,78.1789279838698,472.8904958677686,140.85055096418733,102.27548209366391
209,210,72.62077915422789,409.25659189295556,108.18811491538764,102.35930735930737
210,211,51.07126226085526,415.2103102189781,111.22855839416059,101.74361313868613
211,212,41.67804662806936,320.2707240293809,105.69884575026234,101.27282266526758
212,213,112.60434967652576,537.8335294117647,121.0764705882353,102.64529411764705
213,214,108.97599371271943,739.1640833778728,127.47194013896312,102.47354355959381
214,215,116.7244590035564,654.7923821417421,127.68654386512644,102.58819856384639
215,216,107.8914629032437,474.558431372549,126.59843137254902,102.9929411764706
216,217,30.688849724059022,302.76620230163536,107.01211387038158,102.05208964264082
217,218,35.05859604100636,288.5998731769182,106.30310716550412,101.63411540900444
218,219,69.2760759478578,588.7824289405685,110.59948320413437,101.87855297157623
219,220,56.17192319372792,525.6931316950221,116.42155009451795,102.07876496534341
220,221,114.46827014296635,571.5833333333334,115.45416666666667,102.32916666666667
221,222,65.67653035029804,442.43470149253733,113.66791044776119,101.6973880597015
222,223,86.59922641947469,540.5540691192865,111.89074693422519,101.97547380156075
223,224,85.21837159567764,450.1395881006865,112.9717772692601,103.00533943554538
224,225,99.8840962533371,610.0965034965035,140.4993006993007,102.66107226107226
225,226,8.166707040491467,243.3554943162246,108.05339304168102,100.75818119187048
226,227,82.34894557802345,578.5779569892474,139.5201612903226,103.47043010752688
227,228,109.85332458352518,641.921164021164,124.57460317460317,102.91375661375662
228,229,119.02257657200491,485.6379800853485,118.04836415362732,102.74182076813656
229,230,50.643150403232134,464.65384615384613,106.32805429864253,101.18552036199095
230,231,24.459753823437634,316.33937823834196,107.51122625215889,102.12607944732297
231,232,24.884727454457234,328.8217005076142,110.67703045685279,101.57994923857868
232,233,113.38348490803423,534.7454545454545,117.40583190394511,103.00583190394511
233,234,76.30916458691115,487.5338593030901,113.45956607495069,101.75739644970415
234,235,118.93916325055123,520.1619758759334,111.38368753589891,102.02642159678346
235,236,96.52607092636111,707.4771949828962,151.22633979475484,102.71721778791334
236,237,122.24483569707331,643.7400950871632,126.56339144215531,102.6148969889065
237,238,117.98732467472333,603.5148042024833,152.14756446991404,103.1953199617956
238,239,8.108759874026154,359.20510271703114,119.76209410205433,101.17627567925778
239,240,109.0863785055614,629.740236946029,137.72180781044318,102.36419482229047
240,241,59.362810158070516,384.92234636871507,107.38826815642459,101.7167597765363
241,242,58.20728184614904,378.386630532972,106.1156278229449,101.59214092140921
242,243,34.30399443809512,336.62800369685766,110.16219963031423,102.02402957486137
243,244,78.18959115430042,503.91299790356396,138.89675052410902,102.47693920335429
244,245,66.63026644593108,413.3553668890236,111.68405093996361,102.04184354154033
245,246,96.15531517290877,413.5538940809969,109.77009345794393,101.49844236760124
246,247,27.781528804654545,247.64736120630567,114.15627141877998,101.24400274160384
247,248,126.03275340681526,726.0093762739502,146.6583774969425,102.68283734203017
248,249,86.97388614011886,514.4237630427466,126.36351396836082,102.24503534163581
249,250,52.65704841464685,396.33307332293293,132.4204368174727,101.34399375975039
250,251,127.33475569323433,619.6739238000989,115.03414151410193,102.79713013359724
251,252,125.71959155156944,624.9719126170307,124.97770842621489,102.09228711547036
252,253,93.95028404738801,489.7413953488372,116.3506976744186,102.86883720930233
253,254,44.38722361388218,546.6342857142857,109.17402597402598,101.64727272727272
254,255,96.35221218906487,647.5168250706396,118.11867454405343,103.10685846390957
255,256,39.4651655168432,531.0061919504644,103.856346749226,100.83777089783281
256,257,70.861031039245,344.88363388907794,129.60939094930248,102.22830894862199
257,258,80.11674247802762,488.86568457538993,114.27469670710572,102.32755632582322
258,259,16.609699920706237,303.2473535638673,123.77664079040225,101.41390261115032
259,260,108.27437557195816,621.8593516209477,115.2423940149626,102.19102244389028
260,261,125.76031440398111,455.1353448275862,124.8551724137931,102.54224137931034
261,262,112.18772599534587,607.0075014425851,148.2544720138488,103.63877668782459
262,263,125.44039386829122,550.2873082287308,140.96373779637378,104.53231055323106
263,264,130.1567977983891,580.8709265175719,111.84089456869009,102.52332268370607
264,265,79.40014316808816,567.259346900142,115.14008518693801,101.81874112636062
265,266,21.06097807948312,518.3493020304569,115.41307106598985,101.75222081218274
266,267,97.70314584443425,626.6727879799666,126.82303839732889,102.56761268781302
267,268,28.754231970783376,353.18121125417264,110.73628993800668,101.38340486409156
268,269,60.946207735987,367.8141233766234,120.98214285714286,101.69318181818181
269,270,132.4589646853596,619.0770206022187,120.70364500792392,102.81806656101426
270,271,107.49967640658154,648.0546246648794,128.50301608579088,102.89778820375335
271,272,85.92669183317511,485.68654173764907,117.29301533219761,102.5366269165247
272,273,103.75423324713285,673.1133873272987,130.91043353978085,102.59933301572177
273,274,132.36167109905549,456.6375,112.66634615384615,102.89086538461538
274,275,55.280558944931116,342.9960451977401,118.7457627118644,102.04293785310735
275,276,54.967305012058915,460.1281474820144,112.29181654676259,101.80755395683454
276,277,8.667131053696034,240.63713378044477,103.28062124955878,100.96752559124603
277,278,133.17165565479502,563.5338223308884,132.77872860635696,102.25509372453138
278,279,114.26108538269145,717.6265508684863,130.02357320099256,103.26488833746899
279,280,9.251607926588708,306.75974930362116,125.47144846796657,101.3642061281337
280,281,82.79219899764381,485.5582433941198,115.97432080387048,102.73836992928916
281,282,136.62095644086781,694.1430809399478,152.99007832898172,103.1958224543081
282,283,39.05898848672668,305.488610102344,108.50643776824035,102.15219544404094
283,284,123.53255769383074,469.8408279800143,118.60885082084225,103.39685938615274
284,285,95.8322995699084,527.7502521008404,153.6420168067227,102.71126050420168
285,286,64.32016116616548,564.6946619217082,111.75017793594306,102.25622775800711
286,287,50.430617060578435,354.52918287937746,106.80285343709468,101.99265023778642
287,288,134.8773591233509,555.5801847187238,127.18891687657431,103.46263643996642
288,289,51.90068206358082,516.4011461318051,111.58452722063038,101.80229226361031
289,290,74.60270837551867,341.24649978786596,110.7165888841748,102.25116673737803
290,291,129.0496707651547,616.2742448330683,139.491653418124,103.17011128775835
291,292,140.0336948473859,535.7537046499745,133.07358201328563,103.04394481349003
292,293,140.09114989625948,505.5928927680798,112.39900249376558,103.38154613466334
293,294,115.8188594832352,570.4253075571178,121.86526069127123,103.0896309314587
294,295,84.70531205309679,369.60310421286033,129.54028085735402,102.55062823355506
295,296,9.852300770897559,263.25721961047685,110.61920752182672,100.97951645399597
296,297,132.19560747741644,498.2688011913626,110.52122114668653,103.42814594192107
297,298,76.0690521242103,408.86267806267807,112.87407407407407,102.05811965811967
298,299,62.22700925003201,457.23031379514504,113.44997039668444,102.48993487270575
299,300,25.290017456682598,252.26930091185412,108.83890577507599,100.95987841945289
300,301,41.129139851403096,243.9563543003851,109.71822849807445,101.72079589216945
301,302,25.168941629548133,335.57540826128724,112.23727185398656,101.62343900096062
302,303,95.69208902704129,373.0991398822997,115.38614757808963,102.38750565866908
303,304,119.08155606955758,608.7353099730458,118.59407008086254,103.11159029649596
304,305,62.64715226688634,447.4702912621359,115.57009708737864,102.11572815533981
305,306,147.0189217800863,465.22269676632095,110.81086028065894,102.63697376449055
306,307,114.41651052758698,550.4821428571429,133.34449404761904,103.09449404761905
307,308,92.11592447938524,479.01075731497417,122.69578313253012,101.9750430292599
308,309,140.326069594007,526.9698688408366,121.3785891527827,102.79404466501241
309,310,148.1950724461128,601.0516556291391,112.10640176600441,102.2719646799117
310,311,146.71221993502664,668.3335892514395,148.36852207293666,102.78195777351247
311,312,113.05463700787733,457.1504221028396,110.44742900997697,102.7014581734459
312,313,88.11401041174501,577.9807073954984,137.92095391211146,102.20150053590568
313,314,115.85056585374967,607.3903215536453,114.87265202164916,102.44317096466094
314,315,82.15248419167916,458.590318772137,110.93152302243212,102.33293978748524
315,316,126.17774619020543,528.6159380188158,113.89263973436636,102.54676258992805
316,317,153.25324073473445,700.5432020330369,116.06353240152478,102.96759847522236
317,318,26.915913863012296,284.45857185899365,116.8906297077433,101.34438083760169
318,319,127.69057908128879,713.1320980274955,164.19127316198447,104.5038852361028
319,320,149.9104030122632,546.4799446749654,112.31535269709543,102.79737206085754
320,321,104.87378708237235,684.9965397923876,131.47687952186223,102.82069833280906
321,322,106.61175479773668,444.66171954964176,130.74309109518936,102.74872057318322
322,323,139.77234003643676,532.0568527918782,110.75837563451776,103.21421319796954
323,324,135.15815461464538,620.6545105566219,123.3848368522073,103.4404990403071
324,325,59.68563743250557,540.6584008097166,113.68016194331983,102.04706477732793
325,326,8.723951989578884,324.14901844140394,110.19988102320048,101.50059488399762
326,327,135.61965059918433,665.0888888888888,129.7032679738562,102.87363834422658
327,328,17.713204622521104,274.7174418604651,105.61627906976744,101.29127906976744
328,329,47.369280958964836,501.4660904255319,111.50797872340425,101.65292553191489
329,330,32.166994635530415,604.6944167497508,134.080259222333,102.23030907278165
330,331,50.884757063419826,344.7804990757856,114.5644639556377,102.02426062846581
331,332,97.11057093221547,558.0537714712472,124.91187453323376,102.3681852128454
332,333,74.6093071620439,390.15011990407675,117.62446043165468,102.47242206235012
333,334,154.4588760532032,567.7386035776111,123.09405654933641,102.86843623773802
334,335,60.72308098965995,457.034265103697,111.68935978358881,102.07213706041479
335,336,155.2617409126171,571.6289666395444,119.4092758340114,103.09357200976403
336,337,77.31178335671481,487.60913140311806,117.7234595397179,102.4072011878248
337,338,129.94082758681168,638.4506405425773,127.8311981914092,102.90128108515448
338,339,95.42134420336001,456.2520927237605,115.92916934964585,102.72762395363812
339,340,84.915849592577,522.6185737976783,150.9349087893864,103.13515754560531
340,341,6.999215895651007,213.98190279214063,102.94260599793175,100.94467425025853
341,342,44.0071217924882,362.2319212665811,110.05519897304237,101.90671801454857
342,343,120.87668290180414,422.62433234421366,110.38219584569732,102.86706231454006
343,344,155.09775193051777,597.1689536878216,119.97084048027445,103.09862778730704
344,345,149.9718631088726,581.0510067114094,125.68791946308725,102.14362416107383
345,346,154.99546895316624,539.0223072020395,120.44614404079032,102.90662842574889
346,347,135.44922943775796,453.9006772009029,111.64635063957863,102.40632054176072
347,348,158.95058008458855,715.3565737051792,145.19986719787516,102.9468791500664
348,349,27.680223055367662,471.48707664884137,114.2638146167558,101.57486631016043
349,350,126.14619097040725,595.9690182904069,148.11496827174318,103.16461366181412
350,351,159.15462145046868,592.1467889908257,120.0137614678899,102.0229357798165
351,352,114.56337619468114,545.0300230946882,138.2963818321786,103.41185527328714
352,353,70.55277990229983,436.3926073926074,114.508991008991,102.67582417582418
353,354,111.54846660955394,569.3509492047203,126.79835813237558,102.82837352488455
354,355,111.38731409292585,501.81454248366015,125.2875816993464,103.20424836601308
355,356,134.61453364154488,599.9676884838442,147.8910521955261,102.84838442419222
356,357,147.80581008196654,681.3963414634146,136.31620209059233,103.16855400696865
357,358,149.53494293231162,547.0375243664718,116.78801169590643,102.2275828460039
358,359,67.95275852428973,523.601857225769,120.33372025536855,102.11027278003482
359,360,37.28458846804015,524.822663723326,113.16961000735836,101.75202354672554
360,361,56.12226481989756,392.161582852432,131.85243198680956,102.48722176422093
361,362,100.56190668016808,441.3310906515581,117.3257790368272,102.2050283286119
362,363,133.46318504402544,558.1633401221995,125.74826883910387,103.09531568228105
363,364,85.44818766270274,528.5495934959349,117.35663956639566,102.4460704607046
364,365,145.27797849022463,612.6360560657322,115.02899951667472,102.72353794103432
365,366,154.37757147618598,728.5540712468194,119.84478371501272,102.53944020356234
366,367,163.0465847775039,588.3254799301919,122.41884816753927,102.79406631762653
367,368,168.8491946196827,703.8522964509394,131.19154488517745,102.28862212943632
368,369,27.885701559485103,367.1655255739025,110.55980668546114,101.39710028191703
369,370,139.11364738189118,593.5357833655706,110.79787234042553,102.87040618955513
370,371,95.52126207597374,593.9805668016195,124.6919028340081,102.06356275303644
371,372,161.69033562320323,605.4569855471439,135.68066070199586,102.93392980041294
372,373,62.493255817214376,606.093586875466,123.14504101416853,102.27591349739001
373,374,122.67679447501554,525.3700858563036,142.7478535924085,102.38002711251694
374,375,157.3744423512309,649.8196610169491,122.1864406779661,102.0271186440678
375,376,167.72421008879604,719.6278643446379,127.04674610449129,101.89000916590284
376,377,144.52279439092956,576.7590361445783,112.26506024096386,102.36746987951807
377,378,23.20070673374626,388.63904494382024,107.49531835205993,101.03323970037454
378,379,10.84228945455372,360.9709856915739,114.58426073131956,101.62559618441972
379,380,168.8225763752073,767.7789240972734,136.7177597641857,102.27339719970523
380,381,2.165717536092978,226.73741007194243,106.68489208633093,100.66330935251798
381,382,44.39650037057154,411.6362582141477,118.14379590258987,101.92462311557789
382,383,171.90594261670384,567.2806191117093,109.51682368775235,102.65477792732167
383,384,112.70701859090656,571.3068332890189,111.90986439776655,102.48072321191172
384,385,130.5924248906305,438.7248104008667,114.1397616468039,103.1646803900325
385,386,48.165441804868244,445.9490325625295,113.79754601226993,101.90136857008022
386,387,164.55899869703808,637.3751937984496,133.36666666666667,102.94418604651163
387,388,136.76026050498717,461.84775536759923,114.06571242680546,103.5152895250488
388,389,128.86254160037225,610.5560407569142,114.74623968947112,102.39835031538088
