,cell_id,distance,channel_1,channel_2,channel_3,channel_4
0,1,23.076513771902643,837.4458598726114,315.0,133.24628450106158,683.3333333333334
1,2,33.61204748314577,1254.8056768558952,494.40829694323145,169.73089519650654,688.3973799126637
2,3,34.999923621931686,1737.8139072847682,426.49006622516555,162.93973509933775,580.517880794702
3,4,24.52734237923317,1139.205990220049,436.88508557457214,153.23288508557457,767.6155256723716
4,5,33.38885710255203,1613.4694973157639,742.3357735480722,226.7179111761835,577.8145436798438
5,6,78.114533143401,1967.5133410672854,788.1722737819025,311.42227378190256,933.7314385150812
6,7,67.83033958980467,1566.4296375266524,438.1268656716418,183.88059701492537,701.9296375266524
7,8,50.16066647182142,2143.9429477020603,968.5324881141046,308.7268885367142,717.1949286846276
8,9,24.079110218607237,1058.731182795699,559.0989247311828,159.71827956989247,607.6279569892473
9,10,66.08874365925904,2026.5788684900713,717.4818284001499,212.2881228924691,799.5893593106032
10,11,116.35263093816351,2146.9174861051733,958.5173150919196,336.34031637451903,844.842667806755
11,12,84.46922501935558,2240.939015429831,744.6627479794269,316.5326965466569,756.2329169728141
12,13,25.678379119775474,1455.2699115044247,730.2661188369153,207.9740834386852,564.4860935524653
13,14,22.956730561299334,1840.9561965811965,753.6955128205128,385.9519230769231,545.3739316239316
14,15,103.44730451353897,1660.0223546944858,708.8837555886736,435.0849478390462,832.929955290611
15,16,124.64704251640723,1981.656953642384,627.9026490066225,231.982119205298,702.8245033112582
16,17,66.03201657586976,2321.082200647249,793.0770226537217,282.32362459546925,760.8498381877023
17,18,81.08314249499718,2104.452589105582,680.5379959650303,351.79892400806995,703.630800268998
18,19,76.03252373124077,1736.1067553377668,686.7140357017851,259.3335666783339,688.2677633881694
19,20,38.79136722715947,1616.7563111798042,619.2812982998454,214.48119526017516,591.9659969088099
20,21,27.96306902804061,2126.4208633093526,610.0446043165467,330.56546762589926,505.38129496402877
21,22,74.74833419527567,2249.0859232175503,1029.3308957952468,396.6188299817185,635.2714808043876
22,23,153.71348811414543,2149.0784186649385,586.9637070641608,245.83246921581335,679.1908619572262
23,24,135.0419879084526,1694.718309859155,566.1040086673889,248.3726977248104,922.3943661971831
24,25,120.7049716655245,2007.9967225054625,703.9781500364167,304.83321194464673,781.898761835397
25,26,30.829179974649414,1375.8441176470587,714.7676470588235,233.7264705882353,619.185294117647
26,27,57.2865872369784,1851.433133732535,830.8003992015969,271.9760479041916,754.8138722554891
27,28,72.6029574725008,2131.4476473081813,768.3319203052141,357.1665960152607,702.6231454005934
28,29,176.84243345868327,1780.6925722145804,606.6966987620358,188.69669876203577,691.0116918844567
29,30,111.91801575922464,2227.2016308376574,613.1319495922905,174.16234247590808,780.6745737583395
30,31,84.12874140408228,2099.6244292237443,665.4006849315068,206.9543378995434,751.1095890410959
31,32,33.22059350843497,2215.663870967742,737.5612903225806,383.1135483870968,598.8954838709677
32,33,154.54982959497724,2140.5422582826236,640.3739012846518,221.052738336714,693.8884381338743
33,34,29.168822945336995,1913.7549295774647,774.169014084507,216.44037558685446,497.22723004694836
34,35,211.36694998383598,1898.2263401720716,533.6048974189279,183.53342157511582,545.9291859695566
35,36,75.7628854857323,2043.183596214511,803.0731861198739,293.30977917981073,638.413880126183
36,37,192.56175811968254,2101.9379591836737,463.66857142857145,171.60897959183674,651.4351020408163
37,38,107.95326427846229,2244.4904336734694,742.9107142857143,209.59311224489795,680.1913265306123
38,39,52.9100163063639,2370.607235142119,828.4612403100775,295.4987080103359,611.6925064599483
39,40,118.12639400328646,2242.0983451536645,809.1304964539007,268.5579196217494,715.5404255319149
40,41,156.23261272289471,2003.690012180268,618.4786845310597,231.93544457978075,849.7661388550548
41,42,49.97699022361366,2012.6050269299822,1031.1041292639138,222.97755834829442,511.78815080789946
42,43,42.80469254557603,1325.4880694143167,433.7006507592191,173.04989154013015,754.945770065076
43,44,162.75715725097461,2061.7149245388487,689.9329234209056,175.078814980436,675.8205701509223
44,45,34.06596183717939,1098.4438305709025,398.26657458563534,132.61648250460405,473.3098526703499
45,46,233.9184226790529,1751.7476217123672,368.44096250699494,182.03917179630665,624.8097369893677
46,47,86.84806919549743,2320.315789473684,803.5566361556064,458.20022883295195,502.6178489702517
47,48,23.70728175203055,1241.8451143451143,615.8035343035343,192.44802494802494,721.4823284823285
48,49,98.11018606569364,2120.303235515425,782.7020316027088,205.2622272385252,749.4349134687735
49,50,134.98078863577192,1824.9120151371808,626.6348155156102,233.9016083254494,576.5733207190161
50,51,153.2841082002605,1816.2927143778209,598.2869116698904,282.17279174725985,905.3449387491941
51,52,215.63181747653996,2197.7150395778363,571.6517150395779,201.46437994722956,679.7988126649077
52,53,75.39271815325672,2214.973751600512,799.3092189500641,419.5294494238156,647.7957746478874
53,54,55.48894734133388,1954.043657817109,792.8926253687316,259.8873156342183,666.1451327433629
54,55,210.34395928539143,849.4351145038167,226.00763358778627,126.25081788440568,365.9683751363141
55,56,35.61550309976921,1312.4817012858555,740.1364985163204,152.53214638971315,729.2522255192879
56,57,83.69919054618185,2377.5122566690698,964.6110310021629,249.86517664023071,776.261355443403
57,58,261.60259826592915,1852.5635071090048,423.67582938388625,147.7649289099526,625.2781990521327
58,59,135.8415922984804,1975.6463614063778,626.2927228127555,199.70482420278006,861.5719542109566
59,60,189.9117168384416,2010.4086931155193,499.0863477246208,180.49649941656943,887.3375145857643
60,61,201.7206601018531,2170.947222222222,666.7666666666667,187.0425925925926,606.6962962962963
61,62,176.31434977279895,1654.557278208441,599.6201550387597,210.3919035314384,768.0025839793282
62,63,35.63995057864049,1443.7711864406779,767.1559322033899,147.635593220339,502.12090395480226
63,64,242.35810786881603,2202.3888888888887,596.0555555555555,264.78858024691357,780.295524691358
64,65,89.77187590581941,2183.933254577673,614.7796810395747,283.2377436503249,845.2389249852333
65,66,241.73652281090105,2115.278761061947,444.6362831858407,140.0132743362832,673.8088495575221
66,67,35.46181132899308,1449.1672297297298,483.85135135135135,214.77702702702703,823.7618243243244
67,68,235.0640923385781,2091.020325203252,534.1457607433217,160.8048780487805,763.5447154471544
68,69,60.90441413940997,1811.7656739811912,895.1073667711598,263.4858934169279,732.2257053291536
69,70,185.06612679374334,1666.5702213279678,538.9146881287726,213.0,723.4599597585513
70,71,133.05265933655338,2232.864932885906,805.2390939597316,210.05369127516778,806.9924496644295
71,72,174.33469884072898,1841.1986754966888,584.3741721854304,203.08940397350995,732.8855250709555
72,73,267.2368404961888,1976.6950742767788,429.58561376075056,156.75605942142298,842.5879593432369
73,74,296.1316395463874,1316.817081850534,275.823487544484,141.50676156583629,836.0761565836299
74,75,25.24599881675147,1563.8864,549.2904,208.388,992.7704
75,76,148.72657611237167,2279.625789473684,645.0747368421053,178.09315789473683,669.8168421052632
76,77,281.7702419610364,2148.3519607843136,514.378431372549,159.45392156862746,689.1269607843137
77,78,249.26931425164545,1872.3159541188738,483.56934306569343,254.36392075078206,473.75808133472367
78,79,45.676540672626324,1391.86301369863,518.0262557077625,382.06849315068496,436.43607305936075
79,80,30.845072781176288,1576.0497185741087,690.6013133208255,416.59568480300186,1420.2748592870544
80,81,240.4953471171675,2467.36192109777,652.6423670668954,145.442538593482,653.2195540308747
81,82,64.53191032040618,1291.2143302180684,700.9277258566979,215.8436137071651,693.3757009345794
82,83,140.03647883055814,2035.611144397843,703.3798681845417,185.87537447573396,760.9676452965848
83,84,239.4960600735051,1713.658747300216,387.62491000719945,137.61915046796256,655.2591792656588
84,85,199.71903365583702,2042.9600242277409,521.2574197456087,162.76135675348274,660.5384615384615
85,86,154.563077708575,2281.101996257018,694.6225826575171,190.33967560823456,740.3817841547099
86,87,278.2125024189472,1705.2320846905538,504.24104234527687,164.7239413680782,709.4609120521172
87,88,79.76618055862802,1314.190812720848,442.84570082449943,196.4110718492344,711.5971731448764
88,89,20.108248393475147,1012.8555399719495,367.92005610098175,152.23141654978963,1024.3730715287518
89,90,48.16013242161979,1706.0150684931507,599.1328767123288,393.23561643835615,1124.422602739726
90,91,248.83162261199678,1952.3182795698924,409.7878136200717,159.17706093189963,575.2093189964157
91,92,116.21508752520496,1046.5763636363636,509.75454545454545,190.37636363636364,797.8545454545455
92,93,204.1436766041392,1773.5657216494844,483.82216494845363,168.6694587628866,966.3273195876288
93,94,331.25159687807206,1977.327519379845,355.3696705426357,154.4878875968992,977.0295542635658
94,95,28.206998419319785,1755.9858437146092,827.3805209513024,187.05209513023783,835.8272933182333
95,96,47.43154972408518,1707.608340888486,555.1922030825023,161.81595648232096,877.1622846781505
96,97,80.645086170522,1347.320241691843,814.8227593152064,334.04330312185294,944.6424974823766
97,98,113.46799282593666,1711.7938829787233,508.68617021276594,202.40492021276594,779.2214095744681
98,99,77.6368798150618,1359.0612612612613,582.9693693693694,205.12252252252253,840.854054054054
99,100,213.34041247908226,1977.0181818181818,435.5863636363636,142.24454545454546,604.4881818181818
100,101,262.8421965905406,1982.1012412723042,392.6365399534523,156.0011636927851,625.3425135764159
101,102,134.63552245414894,2110.7108140947753,720.5516403402187,215.12332928311056,705.7399756986634
102,103,22.49758816654634,1109.8327485380116,375.78830409356726,151.12397660818712,693.2350877192982
103,104,50.25869819774403,1864.7778925619834,727.319214876033,299.323347107438,786.0103305785124
104,105,190.0862886615471,2261.296439628483,634.7879256965945,193.26780185758514,852.8266253869969
105,106,79.71741357311573,2171.379585326954,728.6278575225944,296.2216905901116,675.0717703349283
106,107,82.13178449070689,2314.369918699187,1020.3967479674797,350.32682926829267,946.3918699186992
107,108,310.90958592070194,1181.918699186992,391.49837398373984,143.69024390243902,696.3186991869919
108,109,166.25833850220582,2088.5098777046096,517.1942615239888,207.48541862652868,769.6110065851364
109,110,310.69041493349226,2306.5363735070578,304.1042345276873,156.99239956568948,812.0727470141151
110,111,249.44924330993058,1982.2120582120583,407.1798336798337,150.50727650727652,742.1860706860707
111,112,140.29645707673555,2246.0004518752826,863.9502937189336,305.3181201988251,712.5788522367826
112,113,283.3842394808383,2205.1037037037036,406.6864197530864,144.28395061728395,709.3251028806584
113,114,69.45473626447455,1879.884493670886,757.0680379746835,253.28164556962025,597.0189873417721
114,115,108.51703315301684,2228.498975829578,942.0671855796804,257.049160180254,657.8471937730438
115,116,47.590879889502105,1747.2249575551782,750.2054329371816,315.71986417657047,774.3404074702886
116,117,187.96832670102833,2218.37972166998,670.4937044400265,232.30483764082175,786.5599734923791
117,118,337.8782050565853,2287.0702179176756,509.7221549636804,152.0992736077482,894.248789346247
118,119,304.00597411617895,1975.5830778663396,398.8988350705089,145.2133660331085,778.4469650521153
119,120,243.22027473088036,2153.8455813953487,411.21860465116276,155.79906976744186,831.3590697674418
120,121,30.269834871292556,1267.3060374739764,548.9888965995837,192.65163081193614,636.8251214434421
121,122,223.0909918099424,2082.294701986755,640.9,183.29668874172185,710.3337748344371
122,123,338.9863986534577,1756.4568081991215,458.0922401171303,146.13177159590043,560.6588579795022
123,124,364.7200360145557,2148.1882229232388,498.7970557308097,154.45110410094637,693.2912723449001
124,125,255.64107890470385,2219.733429394813,456.03674351585016,142.95533141210376,585.0201729106628
125,126,227.75590162405388,2203.2131308182265,558.3522782949534,149.5061244487996,779.1283684468398
126,127,273.7944827310409,2231.2242455775236,501.0624349635796,162.20499479708636,716.4484911550468
127,128,111.58216790549304,2001.861607142857,789.4821428571429,357.83482142857144,791.5770089285714
128,129,155.68128421212674,2365.440504334121,959.9598108747045,298.4286840031521,724.1922773837667
129,130,68.1584716853912,2180.793411764706,976.4621176470588,311.768,813.0677647058824
130,131,195.59258780691633,2150.0015298317185,645.0331463539011,207.97042325344214,638.2417134115248
131,132,177.26851710328802,1730.3261154855643,470.68766404199476,205.51049868766404,542.1568241469816
132,133,333.7143044952669,1487.6345840130505,423.20391517128877,142.5220228384992,581.3605220228385
133,134,61.0772920676605,2282.580269058296,860.1192825112107,198.73183856502243,751.0690582959642
134,135,308.33312094978265,2174.436353829558,477.7335490830636,143.95577130528588,660.232470334412
135,136,35.11744860719746,1582.2039641943734,645.8740409207161,282.22186700767264,583.1227621483376
136,137,227.65601314343098,2073.353650793651,802.5326984126984,244.63873015873017,694.2914285714286
137,138,370.4787806352686,1442.564053537285,439.4885277246654,164.61567877629062,929.6434034416826
138,139,116.2807316200082,1220.6132930513595,389.55186304128904,184.00302114803625,795.5780463242698
