,distance,mean,sd
0,0.0,1.0,0.0
1,8.291329870022038,0.8188412481310229,0.022806834176024606
2,16.582659740044075,0.7754985921357832,0.04316041089650946
3,24.87398961006611,0.6898845648534869,0.0497884376044049
4,33.16531948008815,0.6629422814329134,0.06282300965059662
5,41.45664935011019,0.6109893694919344,0.10498659833189795
6,49.74797922013222,0.6456001349434453,0.08728408255552098
7,58.03930909015426,0.6851015267444106,0.11787574512124696
8,66.3306389601763,0.6503838725678845,0.09039437399687113
9,74.62196883019834,0.6320026458837831,0.10828004321781454
10,82.91329870022038,0.6170506568531464,0.12042166146967709
11,91.20462857024242,0.727614280306459,0.13729140943213866
12,99.49595844026445,0.6409628094503396,0.11622766532891708
13,107.78728831028648,0.6543061246721833,0.09662041045983191
14,116.07861818030852,0.6479390617835498,0.1555560767175878
15,124.36994805033056,0.6300802619778992,0.19019761727932455
16,132.6612779203526,0.5537305264045157,0.12821737524056148
17,140.95260779037463,0.6705314416778361,0.07847953624236392
18,149.24393766039668,0.796502914918663,0.19256973269117683
19,157.5352675304187,,
