,distance,mean,sd
0,0.0,0.9787093074017698,0.03010958622473368
1,8.291329870022038,0.5835477749405334,0.139553050710511
2,16.582659740044075,0.46837080947774606,0.17264555451687116
3,24.87398961006611,0.35170970336225377,0.21914863919307773
4,33.16531948008815,0.32001589968834926,0.14995906325611671
5,41.45664935011019,0.22234874555253084,0.17765793975699068
6,49.74797922013222,0.26800515252802376,0.12144884866669099
7,58.03930909015426,0.2593232916401214,0.10448103853444766
8,66.3306389601763,0.2325402541297792,0.050672995477466995
9,74.62196883019834,0.22494298071329344,0.06021594257111839
10,82.91329870022038,0.1437313544663612,0.042153291146125614
11,91.20462857024242,0.2823339738282137,0.12831772181637607
12,99.49595844026445,0.19089583886111094,0.11323344878071717
13,107.78728831028648,0.17827700429859697,0.14115679682465124
14,116.07861818030852,0.18362816288596162,0.10936890295225951
15,124.36994805033056,0.10583650036864821,0.14967541421544736
16,132.6612779203526,0.16069702340122824,0.15517154246748874
17,140.95260779037463,0.28173939283244315,0.13786435676394426
18,149.24393766039668,0.5470593979538924,0.4529406020461076
19,157.5352675304187,,
