,distance,mean,sd
0,0.0,1.0,0.0
1,11.455437359532612,0.7066450281023395,0.010778825058829933
2,22.910874719065223,0.5350050873755017,0.025130177614174784
3,34.366312078597836,0.4114505628472216,0.006296508572071364
4,45.821749438130446,0.31884151464510535,0.02061764950060928
5,57.277186797663056,0.2929713298988503,0.0015900752487817357
6,68.73262415719567,0.23801858413089927,0.017058474359570665
7,80.18806151672828,0.21551939900210446,0.02730949063322796
8,91.64349887626089,0.16745059067303894,0.02662803684735528
9,103.0989362357935,0.1564217214817188,0.03005719582550075
10,114.55437359532611,0.1224821500821,0.03768635800834154
11,126.00981095485872,0.13015585772705432,0.034985654543498564
12,137.46524831439135,0.08449635099259405,0.029931468014995643
13,148.92068567392394,0.09819235600737682,0.05371765932518801
14,160.37612303345657,0.05814021868928065,0.03317542594886276
15,171.83156039298916,0.06731354599225835,0.009896384170907945
16,183.28699775252178,0.04635234360820752,0.03914746447187213
17,194.7424351120544,0.031034618627663258,0.02281618804615826
18,206.197872471587,0.018531089923086913,0.014786202120948659
19,217.65330983111963,,
